TSTEPS=205
0000000.0000  0057541.9357  0111668.7901  0159529.3381  0199142.2699  0229369.0815  0249674.5388  0259856.2973  0259856.2973  0249674.5388  0229369.0815  0199142.2699  0159529.3381  0111668.7901  0057541.9357  0000000.0000  
0000000.0000  0055286.1835  0107291.5333  0153276.7113  0191337.9356  0220381.0139  0239891.4116  0249674.5388  0249674.5388  0239891.4116  0220381.0139  0191337.9356  0153276.7113  0107291.5333  0055286.1835  0000000.0000  
0000000.0000  0050787.8208  0098562.4008  0140807.5676  0175774.1089  0202456.3293  0220381.0139  0229369.0815  0229369.0815  0220381.0139  0202456.3293  0175774.1089  0140807.5676  0098562.4008  0050787.8208  0000000.0000  
0000000.0000  0044092.2684  0085569.4061  0122247.1710  0152606.7032  0175774.1089  0191337.9356  0199142.2699  0199142.2699  0191337.9356  0175774.1089  0152606.7032  0122247.1710  0085569.4061  0044092.2684  0000000.0000  
0000000.0000  0035319.0685  0068544.0811  0097925.8255  0122247.1710  0140807.5676  0153276.7113  0159529.3381  0159529.3381  0153276.7113  0140807.5676  0122247.1710  0097925.8255  0068544.0811  0035319.0685  0000000.0000  
0000000.0000  0024721.2502  0047977.3773  0068544.0811  0085569.4061  0098562.4008  0107291.5333  0111668.7901  0111668.7901  0107291.5333  0098562.4008  0085569.4061  0068544.0811  0047977.3773  0024721.2502  0000000.0000  
0000000.0000  0012738.0089  0024721.2502  0035319.0685  0044092.2684  0050787.8208  0055286.1835  0057541.9357  0057541.9357  0055286.1835  0050787.8208  0044092.2684  0035319.0685  0024721.2502  0012738.0089  0000000.0000  
0000000.0000  0000000.0000  0000000.0000  0000000.0000  0000000.0000  0000000.0000  0000000.0000  0000000.0000  0000000.0000  0000000.0000  0000000.0000  0000000.0000  0000000.0000  0000000.0000  0000000.0000  0000000.0000  
0000000.0000  0000000.0000  0000000.0000  0000000.0000  0000000.0000  0000000.0000  0000000.0000  0000000.0000  0000000.0000  0000000.0000  0000000.0000  0000000.0000  0000000.0000  0000000.0000  0000000.0000  0000000.0000  
0000000.0000  0009690.3284  0018900.9256  0027195.1948  0034211.7274  0039679.0421  0043413.2872  0045305.2762  0045305.2762  0043413.2872  0039679.0421  0034211.7274  0027195.1948  0018900.9256  0009690.3284  0000000.0000  
0000000.0000  0018900.9256  0036866.0950  0053043.8638  0066729.3638  0077393.0663  0084676.4790  0088366.6612  0088366.6612  0084676.4790  0077393.0663  0066729.3638  0053043.8638  0036866.0950  0018900.9256  0000000.0000  
0000000.0000  0027195.1948  0053043.8638  0076320.6153  0096011.2252  0111353.9508  0121833.0623  0127142.3396  0127142.3396  0121833.0623  0111353.9508  0096011.2252  0076320.6153  0053043.8638  0027195.1948  0000000.0000  
0000000.0000  0034211.7274  0066729.3638  0096011.2252  0120781.4976  0140081.9778  0153264.1205  0159942.8390  0159942.8390  0153264.1205  0140081.9778  0120781.4976  0096011.2252  0066729.3638  0034211.7274  0000000.0000  
0000000.0000  0039679.0421  0077393.0663  0111353.9508  0140081.9778  0162466.0161  0177754.0436  0185499.6613  0185499.6613  0177754.0436  0162466.0161  0140081.9778  0111353.9508  0077393.0663  0039679.0421  0000000.0000  
0000000.0000  0043413.2872  0084676.4790  0121833.0623  0153264.1205  0177754.0436  0194480.2440  0202954.4557  0202954.4557  0194480.2440  0177754.0436  0153264.1205  0121833.0623  0084676.4790  0043413.2872  0000000.0000  
0000000.0000  0045305.2762  0088366.6612  0127142.3396  0159942.8390  0185499.6613  0202954.4557  0211797.7816  0211797.7816  0202954.4557  0185499.6613  0159942.8390  0127142.3396  0088366.6612  0045305.2762  0000000.0000  
0000000.0000  0045305.2762  0088366.6612  0127142.3396  0159942.8390  0185499.6613  0202954.4557  0211797.7816  0211797.7816  0202954.4557  0185499.6613  0159942.8390  0127142.3396  0088366.6612  0045305.2762  0000000.0000  
0000000.0000  0043413.2872  0084676.4790  0121833.0623  0153264.1205  0177754.0436  0194480.2440  0202954.4557  0202954.4557  0194480.2440  0177754.0436  0153264.1205  0121833.0623  0084676.4790  0043413.2872  0000000.0000  
0000000.0000  0039679.0421  0077393.0663  0111353.9508  0140081.9778  0162466.0161  0177754.0436  0185499.6613  0185499.6613  0177754.0436  0162466.0161  0140081.9778  0111353.9508  0077393.0663  0039679.0421  0000000.0000  
0000000.0000  0034211.7274  0066729.3638  0096011.2252  0120781.4976  0140081.9778  0153264.1205  0159942.8390  0159942.8390  0153264.1205  0140081.9778  0120781.4976  0096011.2252  0066729.3638  0034211.7274  0000000.0000  
0000000.0000  0027195.1948  0053043.8638  0076320.6153  0096011.2252  0111353.9508  0121833.0623  0127142.3396  0127142.3396  0121833.0623  0111353.9508  0096011.2252  0076320.6153  0053043.8638  0027195.1948  0000000.0000  
0000000.0000  0018900.9256  0036866.0950  0053043.8638  0066729.3638  0077393.0663  0084676.4790  0088366.6612  0088366.6612  0084676.4790  0077393.0663  0066729.3638  0053043.8638  0036866.0950  0018900.9256  0000000.0000  
0000000.0000  0009690.3284  0018900.9256  0027195.1948  0034211.7274  0039679.0421  0043413.2872  0045305.2762  0045305.2762  0043413.2872  0039679.0421  0034211.7274  0027195.1948  0018900.9256  0009690.3284  0000000.0000  
0000000.0000  0000000.0000  0000000.0000  0000000.0000  0000000.0000  0000000.0000  0000000.0000  0000000.0000  0000000.0000  0000000.0000  0000000.0000  0000000.0000  0000000.0000  0000000.0000  0000000.0000  0000000.0000  
0000000.0000  0000000.0000  0000000.0000  0000000.0000  0000000.0000  0000000.0000  0000000.0000  0000000.0000  0000000.0000  0000000.0000  0000000.0000  0000000.0000  0000000.0000  0000000.0000  0000000.0000  0000000.0000  
0000000.0000  0007612.7281  0014874.9607  0021458.3495  0027075.2179  0031491.0964  0034530.7141  0036078.9038  0036078.9038  0034530.7141  0031491.0964  0027075.2179  0021458.3495  0014874.9607  0007612.7281  0000000.0000  
0000000.0000  0014874.9607  0029065.0615  0041928.7067  0052903.8047  0061532.2020  0067471.4545  0070496.5287  0070496.5287  0067471.4545  0061532.2020  0052903.8047  0041928.7067  0029065.0615  0014874.9607  0000000.0000  
0000000.0000  0021458.3495  0041928.7067  0060485.5193  0076317.9065  0088764.9838  0097332.7511  0101696.6200  0101696.6200  0097332.7511  0088764.9838  0076317.9065  0060485.5193  0041928.7067  0021458.3495  0000000.0000  
